  5.7500     1.000000     0.457559    -1.000000     0.457559 
  5.8750     1.000000     0.467506    -1.000000     0.467506 
  6.0000     1.000000     0.477453    -1.000000     0.477453 
  6.1250     1.000000     0.487400    -1.000000     0.487400 
  6.2500     1.000000     0.497347    -1.000000     0.497347 
  6.3750     1.000000     0.507294    -1.000000     0.507294 
  6.5000     1.000000     0.517241    -1.000000     0.517241 
  6.6250     1.000000     0.527188    -1.000000     0.527188 
  6.7500     1.000000     0.537135    -1.000000     0.537135 
  6.8750     1.000000     0.547081    -1.000000     0.547081 
  7.0000     1.000000     0.557028    -1.000000     0.557028 
  7.1250     1.000000     0.566975    -1.000000     0.566975 
  7.2500     1.000000     0.576922    -1.000000     0.576922 
  7.3750     1.000000     0.586869    -1.000000     0.586869 
  7.5000     1.000000     0.596816    -1.000000     0.596816 
  7.6250     1.000000     0.606763    -1.000000     0.606763 
  7.7500     1.000000     0.616710    -1.000000     0.616710 
  7.8750     1.000000     0.626657    -1.000000     0.626657 
  8.0000     1.000000     0.636604    -1.000000     0.636604 
  8.1250     1.000000     0.646551    -1.000000     0.646551 
  8.2500     1.000000     0.656498    -1.000000     0.656498 
  8.3750     1.000000     0.666445    -1.000000     0.666445 
  8.5000     1.000000     0.676392    -1.000000     0.676392 
  8.6250     1.000000     0.686339    -1.000000     0.686339 
  8.7500     1.000000     0.696285    -1.000000     0.696285 
  8.8750     1.000000     0.706232    -1.000000     0.706232 
  9.0000     1.000000     0.716179    -1.000000     0.716179 
  9.1250     1.000000     0.726126    -1.000000     0.726126 
  9.2500     1.000000     0.736073    -1.000000     0.736073 
  9.3750     1.000000     0.746020    -1.000000     0.746020 
  9.5000     1.000000     0.755967    -1.000000     0.755967 
  9.6250     1.000000     0.765914    -1.000000     0.765914 
  9.7500     1.000000     0.775861    -1.000000     0.775861 
  9.8750     1.000000     0.785808    -1.000000     0.785808 
 10.0000     1.000000     0.795755    -1.000000     0.795755 
 10.1250     1.000000     0.805702    -1.000000     0.805702 
 10.2500     1.000000     0.815649    -1.000000     0.815649 
 10.3750     1.000000     0.825596    -1.000000     0.825596 
 10.5000     1.000000     0.835543    -1.000000     0.835543 
 10.6250     1.000000     0.845489    -1.000000     0.845489 
 10.7500     1.000000     0.855436    -1.000000     0.855436 
 10.8750     1.000000     0.865383    -1.000000     0.865383 
 11.0000     1.000000     0.875330    -1.000000     0.875330 
 11.1250     1.000000     0.885277    -1.000000     0.885277 
 11.2500     1.000000     0.895224    -1.000000     0.895224 
 11.3750     1.000000     0.905171    -1.000000     0.905171 
 11.5000     1.000000     0.915118    -1.000000     0.915118 
 11.6250     1.000000     0.925065    -1.000000     0.925065 
 11.7500     1.000000     0.935012    -1.000000     0.935012 
 11.8750     1.000000     0.944959    -1.000000     0.944959 
 12.0000     1.000000     0.954906    -1.000000     0.954906 
 12.1250     1.000000     0.964853    -1.000000     0.964853 
 12.2500     1.000000     0.974800    -1.000000     0.974800 
 12.3750     1.000000     0.984747    -1.000000     0.984747 
 12.5000     1.000000     0.994694    -1.000000     0.994694 
 12.6250     1.000000     1.004640    -1.000000     1.004640 
 12.7500     1.000000     1.014587    -1.000000     1.014587 
 12.8750     1.000000     1.024534    -1.000000     1.024534 
 13.0000     1.000000     1.034481    -1.000000     1.034481 
 13.1250     1.000000     1.044428    -1.000000     1.044428 
 13.2500     1.000000     1.054375    -1.000000     1.054375 
 13.3750     1.000000     1.064322    -1.000000     1.064322 
 13.5000     1.000000     1.074269    -1.000000     1.074269 
 13.6250     1.000000     1.084216    -1.000000     1.084216 
 13.7500     1.000000     1.094163    -1.000000     1.094163 
 13.8750     1.000000     1.104110    -1.000000     1.104110 
 14.0000     1.000000     1.114057    -1.000000     1.114057 
 14.1250     1.000000     1.124004    -1.000000     1.124004 
 14.2500     1.000000     1.133951    -1.000000     1.133951 
 14.3750     1.000000     1.143898    -1.000000     1.143898 
 14.5000     1.000000     1.153844    -1.000000     1.153844 
 14.6250     1.000000     1.163791    -1.000000     1.163791 
 14.7500     1.000000     1.173738    -1.000000     1.173738 
 14.8750     1.000000     1.183685    -1.000000     1.183685 
 15.0000     1.000000     1.193632    -1.000000     1.193632 
 15.1250     1.000000     1.203579    -1.000000     1.203579 
 15.2500     1.000000     1.213526    -1.000000     1.213526 
 15.3750     1.000000     1.223473    -1.000000     1.223473 
 15.5000     1.000000     1.233420    -1.000000     1.233420 
 15.6250     1.000000     1.243367    -1.000000     1.243367 
 15.7500     1.000000     1.253314    -1.000000     1.253314 
 15.8750     1.000000     1.263261    -1.000000     1.263261 
 16.0000     1.000000     1.273208    -1.000000     1.273208 
 16.1250     1.000000     1.283155    -1.000000     1.283155 
 16.2500     1.000000     1.293102    -1.000000     1.293102 
 16.3750     1.000000     1.303049    -1.000000     1.303049 
 16.5000     1.000000     1.312995    -1.000000     1.312995 
 16.6250     1.000000     1.322942    -1.000000     1.322942 
 16.7500     1.000000     1.332889    -1.000000     1.332889 
 16.8750     1.000000     1.342836    -1.000000     1.342836 
 17.0000     1.000000     1.352783    -1.000000     1.352783 
 17.1250     1.000000     1.362730    -1.000000     1.362730 
 17.2500     1.000000     1.372677    -1.000000     1.372677 
 17.3750     1.000000     1.382624    -1.000000     1.382624 
 17.5000     1.000000     1.392571    -1.000000     1.392571 
 17.6250     1.000000     1.402518    -1.000000     1.402518 
 17.7500     1.000000     1.412465    -1.000000     1.412465 
 17.8750     1.000000     1.422412    -1.000000     1.422412 
 18.0000     1.000000     1.432359    -1.000000     1.432359 
 18.1250     1.000000     1.442306    -1.000000     1.442306 
 18.2500     1.000000     1.452253    -1.000000     1.452253 
 18.3750     1.000000     1.462199    -1.000000     1.462199 
 18.5000     1.000000     1.472146    -1.000000     1.472146 
 18.6250     1.000000     1.482093    -1.000000     1.482093 
 18.7500     1.000000     1.492040    -1.000000     1.492040 
 18.8750     1.000000     1.501987    -1.000000     1.501987 
 19.0000     1.000000     1.511934    -1.000000     1.511934 
 19.1250     1.000000     1.521881    -1.000000     1.521881 
 19.2500     1.000000     1.531828    -1.000000     1.531828 
 19.3750     1.000000     1.541775    -1.000000     1.541775 
 19.5000     1.000000     1.551722    -1.000000     1.551722 
 19.6250     1.000000     1.561669    -1.000000     1.561669 
 19.7500     1.000000     1.571616    -1.000000     1.571616 
 19.8750     1.000000     1.581563    -1.000000     1.581563 
 20.0000     1.000000     1.591510    -1.000000     1.591510 
 20.1250     1.000000     1.601457    -1.000000     1.601457 
 20.2500     1.000000     1.611404    -1.000000     1.611404 
 20.3750     1.000000     1.621350    -1.000000     1.621350 
 20.5000     1.000000     1.631297    -1.000000     1.631297 
 20.6250     1.000000     1.641244    -1.000000     1.641244 
 20.7500     1.000000     1.651191    -1.000000     1.651191 
 20.8750     1.000000     1.661138    -1.000000     1.661138 
 21.0000     1.000000     1.671085    -1.000000     1.671085 
 21.1250     1.000000     1.681032    -1.000000     1.681032 
 21.2500     1.000000     1.690979    -1.000000     1.690979 
 21.3750     1.000000     1.700926    -1.000000     1.700926 
 21.5000     1.000000     1.710873    -1.000000     1.710873 
 21.6250     1.000000     1.720820    -1.000000     1.720820 
 21.7500     1.000000     1.730767    -1.000000     1.730767 
 21.8750     1.000000     1.740714    -1.000000     1.740714 
 22.0000     1.000000     1.750661    -1.000000     1.750661 
 22.1250     1.000000     1.760608    -1.000000     1.760608 
 22.2500     1.000000     1.770554    -1.000000     1.770554 
 22.3750     1.000000     1.780501    -1.000000     1.780501 
 22.5000     1.000000     1.790448    -1.000000     1.790448 
 22.6250     1.000000     1.800395    -1.000000     1.800395 
 22.7500     1.000000     1.810342    -1.000000     1.810342 
 22.8750     1.000000     1.820289    -1.000000     1.820289 
 23.0000     1.000000     1.830236    -1.000000     1.830236 
 23.1250     1.000000     1.840183    -1.000000     1.840183 
 23.2500     1.000000     1.850130    -1.000000     1.850130 
 23.3750     1.000000     1.860077    -1.000000     1.860077 
 23.5000     1.000000     1.870024    -1.000000     1.870024 
 23.6250     1.000000     1.879971    -1.000000     1.879971 
 23.7500     1.000000     1.889918    -1.000000     1.889918 
 23.8750     1.000000     1.899865    -1.000000     1.899865 
 24.0000     1.000000     1.909812    -1.000000     1.909812 
 24.1250     1.000000     1.919759    -1.000000     1.919759 
 24.2500     1.000000     1.929705    -1.000000     1.929705 
 24.3750     1.000000     1.939652    -1.000000     1.939652 
 24.5000     1.000000     1.949599    -1.000000     1.949599 
 24.6250     1.000000     1.959546    -1.000000     1.959546 
 24.7500     1.000000     1.969493    -1.000000     1.969493 
 24.8750     1.000000     1.979440    -1.000000     1.979440 
 25.0000     1.000000     1.989387    -1.000000     1.989387 
 25.1250     1.000000     1.999334    -1.000000     1.999334 
 25.2500     1.000000     2.009281    -1.000000     2.009281 
 25.3750     1.000000     2.019228    -1.000000     2.019228 
 25.5000     1.000000     2.029175    -1.000000     2.029175 
 25.6250     1.000000     2.039122    -1.000000     2.039122 
 25.7500     1.000000     2.049069    -1.000000     2.049069 
 25.8750     1.000000     2.059016    -1.000000     2.059016 
 26.0000     1.000000     2.068963    -1.000000     2.068963 
 26.1250     1.000000     2.078909    -1.000000     2.078909 
 26.2500     1.000000     2.088856    -1.000000     2.088856 
 26.3750     1.000000     2.098803    -1.000000     2.098803 
 26.5000     1.000000     2.108750    -1.000000     2.108750 
 26.6250     1.000000     2.118697    -1.000000     2.118697 
 26.7500     1.000000     2.128644    -1.000000     2.128644 
 26.8750     1.000000     2.138591    -1.000000     2.138591 
 27.0000     1.000000     2.148538    -1.000000     2.148538 
 27.1250     1.000000     2.158485    -1.000000     2.158485 
 27.2500     1.000000     2.168432    -1.000000     2.168432 
 27.3750     1.000000     2.178379    -1.000000     2.178379 
 27.5000     1.000000     2.188326    -1.000000     2.188326 
 27.6250     1.000000     2.198273    -1.000000     2.198273 
 27.7500     1.000000     2.208220    -1.000000     2.208220 
 27.8750     1.000000     2.218167    -1.000000     2.218167 
 28.0000     1.000000     2.228114    -1.000000     2.228114 
 28.1250     1.000000     2.238060    -1.000000     2.238060 
 28.2500     1.000000     2.248007    -1.000000     2.248007 
 28.3750     1.000000     2.257954    -1.000000     2.257954 
 28.5000     1.000000     2.267901    -1.000000     2.267901 
 28.6250     1.000000     2.277848    -1.000000     2.277848 
 28.7500     1.000000     2.287795    -1.000000     2.287795 
 28.8750     1.000000     2.297742    -1.000000     2.297742 
 29.0000     1.000000     2.307689    -1.000000     2.307689 
 29.1250     1.000000     2.317636    -1.000000     2.317636 
 29.2500     1.000000     2.327583    -1.000000     2.327583 
 29.3750     1.000000     2.337530    -1.000000     2.337530 
 29.5000     1.000000     2.347477    -1.000000     2.347477 
 29.6250     1.000000     2.357424    -1.000000     2.357424 
 29.7500     1.000000     2.367371    -1.000000     2.367371 
 29.8750     1.000000     2.377318    -1.000000     2.377318 
 30.0000     1.000000     2.387264    -1.000000     2.387264 
